id,name,lat,lng,brand,inactive,address,city,state,postcode,telephone,country,amenities,website_url,formatted_address,mdm_site_category,open_status,fuels
10070075,8385 CLIFFDALE RD,35.056642,-79.05463,Shell,False,8385 CLIFFDALE RD,FAYETTEVILLE,North Carolina,28314-0000,+1 910-223-0800,United States,"atm,atm_in,mobile_payment,partner_loyalty_accepted,vehicle_identity_system,shop,loyalty_program,mcx,kroger,air_and_water,manned",https://find.shell.com/us/fuel/10070075-8385-cliffdale-rd,"8385 CLIFFDALE RD
FAYETTEVILLE, North Carolina, 28314-0000",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10057011,4898 NC HIGHWAY 87 N,35.375595,-79.110332,Shell,False,4898 NC HIGHWAY 87 N,SANFORD,North Carolina,27332-2854,+1 910-498-0667,United States,"mobile_payment,partner_loyalty_accepted,loyalty_program,mcx,kroger,air_and_water,manned",https://find.shell.com/us/fuel/10057011-4898-nc-highway-87-n,"4898 NC HIGHWAY 87 N
SANFORD, North Carolina, 27332-2854",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10048652,1102 SUMMIT AVE,36.089239,-79.773416,Shell,False,1102 SUMMIT AVE,GREENSBORO,North Carolina,27405-6748,+1 336-275-6180,United States,"atm,atm_in,mobile_payment,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/10048652-1102-summit-ave,"1102 SUMMIT AVE
GREENSBORO, North Carolina, 27405-6748",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10048728,1614 SPRING GARDEN ST,36.064496,-79.817156,Shell,False,1614 SPRING GARDEN ST,GREENSBORO,North Carolina,27403-2350,+1 336-389-0044,United States,"atm,atm_in,mobile_payment,twenty_four_hour,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/10048728-1614-spring-garden-st,"1614 SPRING GARDEN ST
GREENSBORO, North Carolina, 27403-2350",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel,fuelsave_98"
10001804,2300 E MARKET ST,36.075914,-79.75862,Shell,False,2300 E MARKET ST,GREENSBORO,North Carolina,27401-4813,+1 336-274-2775,United States,"atm,atm_in,mobile_payment,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/10001804-2300-e-market-st,"2300 E MARKET ST
GREENSBORO, North Carolina, 27401-4813",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
13141753,1325 BROAD ST,35.601921,-78.803235,Shell,False,1325 BROAD ST,FUQUAY VARINA,North Carolina,27526-1680,+1 919-285-2222,United States,"mobile_payment,twenty_four_hour,shop,mcx,manned",https://find.shell.com/us/fuel/13141753-1325-broad-st,"1325 BROAD ST
FUQUAY VARINA, North Carolina, 27526-1680",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
10054674,7486 ROCKFISH RD,34.99229,-79.066813,Shell,False,7486 ROCKFISH RD,RAEFORD,North Carolina,28376-6131,+1 910-875-0350,United States,"atm,atm_in,mobile_payment,vehicle_identity_system,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/10054674-7486-rockfish-rd,"7486 ROCKFISH RD
RAEFORD, North Carolina, 28376-6131",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
12384232,1970 WAYSIDE ROAD,35.047864,-79.110985,Shell,False,1970 WAYSIDE RD,RAEFORD,North Carolina,28376-0000,+1 910-565-3123,United States,"atm,atm_in,mobile_payment,partner_loyalty_accepted,shop,loyalty_program,mcx,kroger,air_and_water,manned",https://find.shell.com/us/fuel/12384232-1970-wayside-road,"1970 WAYSIDE RD
RAEFORD, North Carolina, 28376-0000",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10001807,5460 NC HIGHWAY 42 W,35.605794,-78.567071,Shell,False,5460 NC HIGHWAY 42 W,GARNER,North Carolina,27529-8435,+1 919-772-5647,United States,"atm,atm_in,mobile_payment,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/10001807-5460-nc-highway-42-w,"5460 NC HIGHWAY 42 W
GARNER, North Carolina, 27529-8435",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
13047910,2007 N ELM ST # 2009,36.101473,-79.788277,Shell,False,2007 N ELM ST # 2009,GREENSBORO,North Carolina,27408-0000,+1 336-272-5151,United States,"atm,atm_in,mobile_payment,shop,mcx,manned",https://find.shell.com/us/fuel/13047910-2007-n-elm-st-2009,"2007 N ELM ST # 2009
GREENSBORO, North Carolina, 27408-0000",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
10000458,433 US HIGHWAY 70 EAST,35.520538,-78.291838,Shell,False,433 US HIGHWAY 70 EAST,SELMA,North Carolina,27576-3448,+1 919-634-9546,United States,"atm,atm_in,mobile_payment,food_offerings,vehicle_identity_system,twenty_four_hour,restaurant,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/10000458-433-us-highway-70-east,"433 US HIGHWAY 70 EAST
SELMA, North Carolina, 27576-3448",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel,fuelsave_98"
10014763,5609 FAYETTEVILLE RD,35.014294,-79.159571,Shell,False,5609 FAYETTEVILLE RD,RAEFORD,North Carolina,28376-6258,+1 910-904-0321,United States,"atm,atm_in,mobile_payment,partner_loyalty_accepted,navigator_fleet_loyalty_discount,shop,loyalty_program,mcx,kroger,navigator,air_and_water,navigator_3c_discount,manned",https://find.shell.com/us/fuel/10014763-5609-fayetteville-rd,"5609 FAYETTEVILLE RD
RAEFORD, North Carolina, 28376-6258",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10001806,2514 WEST GATE CITY BLVD,36.054776,-79.832018,Shell,False,2514 WEST GATE CITY BLVD,GREENSBORO,North Carolina,27403-3142,+1 336-292-2249,United States,"mobile_payment,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/10001806-2514-west-gate-city-blvd,"2514 WEST GATE CITY BLVD
GREENSBORO, North Carolina, 27403-3142",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10001875,2906 S ELM EUGENE ST,36.034371,-79.791635,Shell,False,2906 S ELM EUGENE ST,GREENSBORO,North Carolina,27406-1342,+1 336-223-0131,United States,"atm,atm_in,mobile_payment,partner_loyalty_accepted,twenty_four_hour,navigator_fleet_loyalty_discount,shop,loyalty_program,mcx,navigator,air_and_water,navigator_3c_discount,manned",https://find.shell.com/us/fuel/10001875-2906-s-elm-eugene-st,"2906 S ELM EUGENE ST
GREENSBORO, North Carolina, 27406-1342",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10048727,3101 SUMMIT AVE,36.113572,-79.765163,Shell,False,3101 SUMMIT AVE,GREENSBORO,North Carolina,27405-3739,+1 336-375-0022,United States,"atm,atm_in,mobile_payment,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/10048727-3101-summit-ave,"3101 SUMMIT AVE
GREENSBORO, North Carolina, 27405-3739",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,fuelsave_98"
13111215,3657 WILSONS MILLS RD,35.572235,-78.345573,Shell,False,3657 WILSONS MILLS RD,SMITHFIELD,North Carolina,27577-9638,+1 919-934-3366,United States,"mobile_payment,twenty_four_hour,shop,mcx,manned",https://find.shell.com/us/fuel/13111215-3657-wilsons-mills-rd,"3657 WILSONS MILLS RD
SMITHFIELD, North Carolina, 27577-9638",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
10001756,6100 PENNY ROAD,35.708865,-78.710744,Shell,False,6100 PENNY ROAD,RALEIGH,North Carolina,27606-9517,+1 919-839-0875,United States,"atm,atm_in,mobile_payment,partner_loyalty_accepted,shop,loyalty_program,mcx,kroger,air_and_water,manned",https://find.shell.com/us/fuel/10001756-6100-penny-road,"6100 PENNY ROAD
RALEIGH, North Carolina, 27606-9517",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
10014607,1003 LANGSTON POND RD,35.7046,-78.793834,Shell,False,1003 LANGSTON POND RD,CARY,North Carolina,27518-2298,+1 919-657-8800,United States,"atm,atm_in,mobile_payment,partner_loyalty_accepted,twenty_four_hour,shop,loyalty_program,mcx,kroger,air_and_water,scorecard_premium_payback,manned",https://find.shell.com/us/fuel/10014607-1003-langston-pond-rd,"1003 LANGSTON POND RD
CARY, North Carolina, 27518-2298",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,fuelsave_98"
10015850,2622A BATTLEGROUND AVE A,36.108753,-79.828318,Shell,False,2622A BATTLEGROUND AVE A,GREENSBORO,North Carolina,27408-4026,+1 336-286-2880,United States,"atm,atm_in,mobile_payment,partner_loyalty_accepted,twenty_four_hour,shop,loyalty_program,mcx,air_and_water,scorecard_premium_payback,manned",https://find.shell.com/us/fuel/10015850-2622a-battleground-ave-a,"2622A BATTLEGROUND AVE A
GREENSBORO, North Carolina, 27408-4026",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
10048734,3301 W GATE CITY BLVD,36.040771,-79.845103,Shell,False,3301 W GATE CITY BLVD,GREENSBORO,North Carolina,27407-4619,+1 336-636-5201,United States,"atm,atm_in,mobile_payment,twenty_four_hour,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/10048734-3301-w-gate-city-blvd,"3301 W GATE CITY BLVD
GREENSBORO, North Carolina, 27407-4619",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10048733,4302 W GATE CITY BLVD,36.035586,-79.864633,Shell,False,4302 W GATE CITY BLVD,GREENSBORO,North Carolina,27407-4234,+1 336-316-0367,United States,"atm,atm_in,mobile_payment,twenty_four_hour,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/10048733-4302-w-gate-city-blvd,"4302 W GATE CITY BLVD
GREENSBORO, North Carolina, 27407-4234",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10004913,336 WILLIAMSON RD,35.582934,-80.874335,Shell,False,336 WILLIAMSON RD,MOORESVILLE,North Carolina,28117-5935,+1 704-799-0470,United States,"atm,atm_in,carwash,mobile_payment,food_offerings,loyalty_cards,partner_loyalty_accepted,vehicle_identity_system,navigator_fleet_loyalty_discount,restaurant,shop,loyalty_program,mcx,other_loyalty_cards,navigator,air_and_water,navigator_3c_discount,scorecard_premium_payback,manned",https://find.shell.com/us/fuel/10004913-336-williamson-rd,"336 WILLIAMSON RD
MOORESVILLE, North Carolina, 28117-5935",Conventional Fuel Site,open,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10001957,468 RIVER HWY,35.594734,-80.863212,Shell,False,468 RIVER HWY,MOORESVILLE,North Carolina,28117-6828,+1 704-663-5372,United States,"atm,atm_in,carwash,mobile_payment,food_offerings,loyalty_cards,partner_loyalty_accepted,vehicle_identity_system,twenty_four_hour,navigator_fleet_loyalty_discount,restaurant,shop,loyalty_program,mcx,other_loyalty_cards,navigator,air_and_water,navigator_3c_discount,scorecard_premium_payback,manned",https://find.shell.com/us/fuel/10001957-468-river-hwy,"468 RIVER HWY
MOORESVILLE, North Carolina, 28117-6828",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel,fuelsave_98"
10004661,2013 CHARLOTTE HIGHWAY,35.622817,-80.825767,Shell,False,2013 CHARLOTTE HIGHWAY,MOORESVILLE,North Carolina,28115-0000,+1 704-663-6491,United States,"atm,atm_in,mobile_payment,loyalty_cards,partner_loyalty_accepted,vehicle_identity_system,twenty_four_hour,navigator_fleet_loyalty_discount,shop,loyalty_program,mcx,other_loyalty_cards,navigator,air_and_water,navigator_3c_discount,manned",https://find.shell.com/us/fuel/10004661-2013-charlotte-highway,"2013 CHARLOTTE HIGHWAY
MOORESVILLE, North Carolina, 28115-0000",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
12546121,1305 US 70 HWY W,35.719983,-78.641079,Shell,False,1305 US 70 HWY W,GARNER,North Carolina,27529-2551,+1 919-772-1977,United States,"atm,atm_in,mobile_payment,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/12546121-1305-us-70-hwy-w,"1305 US 70 HWY W
GARNER, North Carolina, 27529-2551",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel,fuelsave_98"
10050633,1307 E WILLIAMS ST,35.715821,-78.840535,Shell,False,1307 E WILLIAMS ST,APEX,North Carolina,27502-2188,+1 919-362-1655,United States,"atm,atm_in,mobile_payment,food_offerings,partner_loyalty_accepted,twenty_four_hour,navigator_fleet_loyalty_discount,restaurant,shop,loyalty_program,mcx,kroger,navigator,air_and_water,navigator_3c_discount,scorecard_premium_payback,manned",https://find.shell.com/us/fuel/10050633-1307-e-williams-st,"1307 E WILLIAMS ST
APEX, North Carolina, 27502-2188",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
12816233,2700 REGENCY PKWY,35.734081,-78.788891,Shell,False,2700 REGENCY PKWY,CARY,North Carolina,27518-8553,+1 919-468-0084,United States,"atm,atm_in,mobile_payment,food_offerings,restaurant,shop,mcx,manned",https://find.shell.com/us/fuel/12816233-2700-regency-pkwy,"2700 REGENCY PKWY
CARY, North Carolina, 27518-8553",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
12798538,3819 MCCONNELL RD,36.056691,-79.69071,Shell,False,3819 MCCONNELL RD,GREENSBORO,North Carolina,27405-9609,+1 336-763-7923,United States,"atm,atm_in,mobile_payment,food_offerings,restaurant,shop,mcx,manned",https://find.shell.com/us/fuel/12798538-3819-mcconnell-rd,"3819 MCCONNELL RD
GREENSBORO, North Carolina, 27405-9609",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel,fuelsave_98"
10001740,5123 SUMMIT AVE,36.149703,-79.740741,Shell,False,5123 SUMMIT AVE,GREENSBORO,North Carolina,27405-1841,+1 336-621-1577,United States,"atm,atm_in,mobile_payment,partner_loyalty_accepted,shop,loyalty_program,mcx,air_and_water,scorecard_premium_payback,manned",https://find.shell.com/us/fuel/10001740-5123-summit-ave,"5123 SUMMIT AVE
GREENSBORO, North Carolina, 27405-1841",Conventional Fuel Site,open,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
12618567,1810 MT HOPE CHURCH RD,36.056518,-79.659567,Shell,False,1810 MT HOPE CHURCH RD,MC LEANSVILLE,North Carolina,27301-9687,+1 336-346-1873,United States,"atm,atm_in,carwash,mobile_payment,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/12618567-1810-mt-hope-church-rd,"1810 MT HOPE CHURCH RD
MC LEANSVILLE, North Carolina, 27301-9687",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10052274,223 MEDICAL PARK RD,35.553865,-80.853171,Shell,False,223 MEDICAL PARK RD,MOORESVILLE,North Carolina,28117-0000,+1 704-799-2239,United States,"atm,atm_in,mobile_payment,food_offerings,loyalty_cards,partner_loyalty_accepted,vehicle_identity_system,twenty_four_hour,navigator_fleet_loyalty_discount,restaurant,shop,loyalty_program,mcx,other_loyalty_cards,navigator,air_and_water,navigator_3c_discount,scorecard_premium_payback,manned",https://find.shell.com/us/fuel/10052274-223-medical-park-rd,"223 MEDICAL PARK RD
MOORESVILLE, North Carolina, 28117-0000",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10087277,115 MECKLYNN RD,35.528493,-80.864787,Shell,False,115 MECKLYNN RD,MOORESVILLE,North Carolina,28117-0000,+1 704-765-9766,United States,"atm,atm_in,carwash,mobile_payment,food_offerings,loyalty_cards,partner_loyalty_accepted,vehicle_identity_system,twenty_four_hour,navigator_fleet_loyalty_discount,restaurant,shop,loyalty_program,mcx,other_loyalty_cards,navigator,air_and_water,navigator_3c_discount,scorecard_premium_payback,manned",https://find.shell.com/us/fuel/10087277-115-mecklynn-rd,"115 MECKLYNN RD
MOORESVILLE, North Carolina, 28117-0000",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel,fuelsave_98"
12762088,3428 TRYON RD,35.74689,-78.69523,Shell,False,3428 TRYON RD,RALEIGH,North Carolina,27603-2946,+1 919-917-7477,United States,"atm,atm_in,mobile_payment,food_offerings,restaurant,shop,mcx,manned",https://find.shell.com/us/fuel/12762088-3428-tryon-rd,"3428 TRYON RD
RALEIGH, North Carolina, 27603-2946",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10050632,601 W WILLIAMS ST,35.736169,-78.863453,Shell,False,601 W WILLIAMS ST,APEX,North Carolina,27502-5104,+1 919-303-5101,United States,"atm,atm_in,carwash,mobile_payment,partner_loyalty_accepted,navigator_fleet_loyalty_discount,shop,loyalty_program,mcx,kroger,navigator,air_and_water,navigator_3c_discount,scorecard_premium_payback,manned",https://find.shell.com/us/fuel/10050632-601-w-williams-st,"601 W WILLIAMS ST
APEX, North Carolina, 27502-5104",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
10012271,1637 S SAUNDERS ST,35.758468,-78.64877,Shell,False,1637 S SAUNDERS ST,RALEIGH,North Carolina,27603-2311,+1 919-835-0933,United States,"mobile_payment,partner_loyalty_accepted,loyalty_program,mcx,kroger,air_and_water,scorecard_premium_payback,manned",https://find.shell.com/us/fuel/10012271-1637-s-saunders-st,"1637 S SAUNDERS ST
RALEIGH, North Carolina, 27603-2311",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
12408524,1321 S BLOUNT ST,35.763832,-78.636645,Shell,False,1321 S BLOUNT ST,RALEIGH,North Carolina,27601-2624,+1 919-833-8200,United States,"atm,atm_in,carwash,mobile_payment,food_offerings,partner_loyalty_accepted,twenty_four_hour,restaurant,shop,loyalty_program,mcx,kroger,air_and_water,manned",https://find.shell.com/us/fuel/12408524-1321-s-blount-st,"1321 S BLOUNT ST
RALEIGH, North Carolina, 27601-2624",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel,fuelsave_98"
10004269,4821 PLEASANT GARDEN RD,35.962407,-79.761898,Shell,False,4821 PLEASANT GARDEN RD,PLEASANT GARDEN,North Carolina,27313-9273,+1 336-676-9297,United States,"atm,atm_in,mobile_payment,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/10004269-4821-pleasant-garden-rd,"4821 PLEASANT GARDEN RD
PLEASANT GARDEN, North Carolina, 27313-9273",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
13077549,5178 CARLSON DAIRY RD,36.163512,-79.903737,Shell,False,5178 CARLSON DAIRY RD,SUMMERFIELD,North Carolina,27358-9210,,United States,"atm,atm_in,mobile_payment,shop,mcx,manned",https://find.shell.com/us/fuel/13077549-5178-carlson-dairy-rd,"5178 CARLSON DAIRY RD
SUMMERFIELD, North Carolina, 27358-9210",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
10012230,4501 REGENCY DR,36.06063,-79.962449,Shell,False,4501 REGENCY DR,HIGH POINT,North Carolina,27265-8031,+1 336-812-4716,United States,"atm,atm_in,mobile_payment,vehicle_identity_system,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/10012230-4501-regency-dr,"4501 REGENCY DR
HIGH POINT, North Carolina, 27265-8031",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
